Unnamed: 0,DATETIMEDATA,PM25,O3,WS,TEMP,RH,WD
426,2024-01-18 18:00:00,16.4,11.03,0,27,0,0
427,2024-01-18 19:00:00,18.4,11.03,0,27,0,0
428,2024-01-18 20:00:00,18.2,11.03,0,27,0,0
429,2024-01-18 21:00:00,18.2,11.03,0,27,0,0
430,2024-01-18 22:00:00,18.4,11.03,0,27,0,0
431,2024-01-18 23:00:00,9.6,11.03,0,27,0,0
432,2024-01-19 00:00:00,15.5,11.03,0,27,0,0
433,2024-01-19 01:00:00,15.5,11.03,0,27,0,0
434,2024-01-19 02:00:00,11.2,11.03,0,27,0,0
435,2024-01-19 03:00:00,13.8,11.03,0,27,0,0
436,2024-01-19 04:00:00,17.6,11.03,0,27,0,0
437,2024-01-19 05:00:00,25.0,11.03,0,27,0,0
438,2024-01-19 06:00:00,25.0,11.03,0,27,0,0
439,2024-01-19 07:00:00,18.2,11.03,0,27,0,0
440,2024-01-19 08:00:00,17.3,11.03,0,27,0,0
441,2024-01-19 09:00:00,17.5,11.03,0,27,0,0
442,2024-01-19 10:00:00,21.7,11.03,0,27,0,0
443,2024-01-19 11:00:00,17.6,11.03,0,27,0,0
444,2024-01-19 12:00:00,14.3,7.0,1,31,56,182
445,2024-01-19 13:00:00,13.6,32.0,1,32,55,176
446,2024-01-19 14:00:00,10.2,16.0,1,32,52,161
447,2024-01-19 15:00:00,17.7,4.0,1,32,54,172
448,2024-01-19 16:00:00,16.5,6.0,1,30,60,209
449,2024-01-19 17:00:00,15.7,11.03,0,30,0,0
450,2024-01-19 18:00:00,20.5,11.03,0,30,0,0
451,2024-01-19 19:00:00,18.7,11.03,0,30,0,0
452,2024-01-19 20:00:00,19.2,11.03,0,30,0,0
453,2024-01-19 21:00:00,20.1,11.03,0,30,0,0
454,2024-01-19 22:00:00,20.9,11.03,0,30,0,0
455,2024-01-19 23:00:00,17.3,11.03,0,30,0,0
456,2024-01-20 00:00:00,18.9,11.03,0,30,0,0
457,2024-01-20 01:00:00,11.8,11.03,0,30,0,0
458,2024-01-20 02:00:00,11.6,11.03,0,30,0,0
459,2024-01-20 03:00:00,12.9,11.03,0,30,0,0
460,2024-01-20 04:00:00,26.9,11.03,0,30,0,0
461,2024-01-20 05:00:00,29.1,11.03,0,30,0,0
462,2024-01-20 06:00:00,28.0,11.03,0,30,0,0
463,2024-01-20 07:00:00,31.5,11.03,0,30,0,0
464,2024-01-20 08:00:00,34.4,11.03,0,30,0,0
465,2024-01-20 09:00:00,22.9,11.03,0,30,0,0
466,2024-01-20 10:00:00,21.7,11.03,0,30,0,0
467,2024-01-20 11:00:00,17.1,11.03,0,30,0,0
468,2024-01-20 12:00:00,16.3,11.03,0,30,0,0
469,2024-01-20 13:00:00,13.6,11.03,0,30,0,0
470,2024-01-20 14:00:00,15.7,11.03,0,30,0,0
471,2024-01-20 15:00:00,22.4,11.03,0,30,0,0
472,2024-01-20 16:00:00,20.0,11.03,0,30,0,0
473,2024-01-20 17:00:00,22.7,11.03,0,30,0,0
474,2024-01-20 18:00:00,25.4,11.03,0,30,0,0
475,2024-01-20 19:00:00,23.8,11.03,0,30,0,0
476,2024-01-20 20:00:00,28.3,11.03,0,30,0,0
477,2024-01-20 21:00:00,33.9,11.03,0,30,0,0
478,2024-01-20 22:00:00,25.8,11.03,0,30,0,0
479,2024-01-20 23:00:00,25.7,11.03,0,30,0,0
480,2024-01-21 00:00:00,24.1,11.03,0,30,0,0
481,2024-01-21 01:00:00,19.8,11.03,0,30,0,0
482,2024-01-21 02:00:00,20.2,11.03,0,30,0,0
483,2024-01-21 03:00:00,26.8,11.03,0,30,0,0
484,2024-01-21 04:00:00,31.7,11.03,0,30,0,0
485,2024-01-21 05:00:00,36.8,11.03,0,30,0,0
486,2024-01-21 06:00:00,35.1,11.03,0,30,0,0
487,2024-01-21 07:00:00,34.3,11.03,0,30,0,0
488,2024-01-21 08:00:00,38.4,11.03,0,30,0,0
489,2024-01-21 09:00:00,33.2,11.03,0,30,0,0
490,2024-01-21 10:00:00,18.18,11.03,0,30,0,0
491,2024-01-21 11:00:00,25.6,11.03,0,30,0,0
492,2024-01-21 12:00:00,23.6,11.03,0,30,0,0
493,2024-01-21 13:00:00,14.1,11.03,0,30,0,0
494,2024-01-21 14:00:00,24.3,11.03,0,30,0,0
495,2024-01-21 15:00:00,23.1,11.03,0,30,0,0
496,2024-01-21 16:00:00,27.8,11.03,0,30,0,0
497,2024-01-21 17:00:00,22.9,11.03,0,30,0,0
498,2024-01-21 18:00:00,26.3,11.03,0,30,0,0
499,2024-01-21 19:00:00,21.5,11.03,0,30,0,0
500,2024-01-21 20:00:00,20.4,11.03,0,30,0,0
501,2024-01-21 21:00:00,25.1,11.03,0,30,0,0
502,2024-01-21 22:00:00,26.4,11.03,0,30,0,0
503,2024-01-21 23:00:00,25.1,11.03,0,30,0,0
504,2024-01-22 00:00:00,21.3,11.03,0,30,0,0
505,2024-01-22 01:00:00,20.4,11.03,0,30,0,0
506,2024-01-22 02:00:00,23.0,11.03,0,30,0,0
507,2024-01-22 03:00:00,28.7,11.03,0,30,0,0
508,2024-01-22 04:00:00,28.9,11.03,0,30,0,0
509,2024-01-22 05:00:00,23.0,11.03,0,30,0,0
510,2024-01-22 06:00:00,21.2,11.03,0,30,0,0
511,2024-01-22 07:00:00,22.8,7.0,1,26,85,104
512,2024-01-22 08:00:00,22.0,17.0,1,28,77,98
513,2024-01-22 09:00:00,28.1,26.0,1,28,75,93
514,2024-01-22 10:00:00,22.5,24.0,1,29,73,115
515,2024-01-22 11:00:00,21.9,16.0,1,26,84,92
516,2024-01-22 12:00:00,13.5,18.0,1,28,75,92
517,2024-01-22 13:00:00,12.3,23.0,1,29,69,107
518,2024-01-22 14:00:00,10.8,26.0,1,30,65,128
519,2024-01-22 15:00:00,7.9,24.0,1,30,64,140
520,2024-01-22 16:00:00,8.1,21.0,1,29,67,132
521,2024-01-22 17:00:00,9.5,20.0,1,29,70,124
522,2024-01-22 18:00:00,11.3,19.0,1,28,71,119
523,2024-01-22 19:00:00,9.3,16.0,1,27,78,110
524,2024-01-22 20:00:00,8.1,13.0,1,27,81,110
525,2024-01-22 21:00:00,9.9,9.0,1,26,84,109
526,2024-01-22 22:00:00,12.3,13.0,2,26,86,115
527,2024-01-22 23:00:00,16.4,17.0,1,25,87,111
528,2024-01-23 00:00:00,9.8,16.0,1,25,92,109
529,2024-01-23 01:00:00,12.2,3.0,1,25,93,109
530,2024-01-23 02:00:00,13.2,2.0,1,25,93,105
531,2024-01-23 03:00:00,9.7,2.0,1,25,93,126
532,2024-01-23 04:00:00,12.0,1.0,1,24,90,120
533,2024-01-23 05:00:00,10.9,5.0,1,23,80,119
534,2024-01-23 06:00:00,11.4,0.0,0,23,84,106
535,2024-01-23 07:00:00,10.2,11.03,1,25,81,95
536,2024-01-23 08:00:00,7.3,11.0,1,28,65,93
537,2024-01-23 09:00:00,7.2,0.0,1,29,61,125
538,2024-01-23 10:00:00,6.9,2.0,1,30,61,99
539,2024-01-23 11:00:00,9.5,0.0,1,30,59,126
540,2024-01-23 12:00:00,12.4,1.0,1,30,62,113
541,2024-01-23 13:00:00,14.4,5.0,1,30,63,111
542,2024-01-23 14:00:00,13.0,3.0,1,30,64,150
543,2024-01-23 15:00:00,16.4,1.0,1,30,61,133
544,2024-01-23 16:00:00,7.6,0.0,1,29,63,147
545,2024-01-23 17:00:00,14.8,2.0,1,29,69,123
546,2024-01-23 18:00:00,12.3,0.0,1,28,74,123
547,2024-01-23 19:00:00,14.2,2.0,1,28,77,108
548,2024-01-23 20:00:00,13.5,2.0,1,28,73,135
549,2024-01-23 21:00:00,17.6,11.03,0,28,0,0
550,2024-01-23 22:00:00,16.1,17.0,1,27,77,119
551,2024-01-23 23:00:00,11.3,2.0,1,27,78,117
552,2024-01-24 00:00:00,12.7,15.0,1,27,79,95
553,2024-01-24 01:00:00,10.2,0.0,1,27,79,102
554,2024-01-24 02:00:00,13.9,1.0,1,27,80,101
555,2024-01-24 03:00:00,15.9,1.0,1,27,81,95
556,2024-01-24 04:00:00,13.6,0.0,1,27,81,106
557,2024-01-24 05:00:00,13.7,0.0,1,27,82,111
558,2024-01-24 06:00:00,14.4,0.0,1,27,82,115
559,2024-01-24 07:00:00,13.5,11.0,1,27,82,114
560,2024-01-24 08:00:00,15.4,11.03,1,27,79,111
561,2024-01-24 09:00:00,14.3,7.0,1,28,76,109
562,2024-01-24 10:00:00,14.2,10.0,1,30,68,111
563,2024-01-24 11:00:00,13.6,24.0,1,30,64,150
564,2024-01-24 12:00:00,12.8,23.0,1,30,60,134
565,2024-01-24 13:00:00,18.3,23.0,1,30,63,151
566,2024-01-24 14:00:00,15.8,0.0,1,28,80,123
567,2024-01-24 15:00:00,15.5,1.0,1,29,73,128
568,2024-01-24 16:00:00,16.7,9.0,1,28,74,154
569,2024-01-24 17:00:00,15.5,2.0,1,27,79,119
570,2024-01-24 18:00:00,14.3,1.0,1,27,79,126
571,2024-01-24 19:00:00,14.7,0.0,1,27,80,126
572,2024-01-24 20:00:00,15.0,3.0,1,27,81,136
573,2024-01-24 21:00:00,15.7,17.0,1,27,83,127
574,2024-01-24 22:00:00,10.9,24.0,1,26,85,128
575,2024-01-24 23:00:00,8.4,26.0,1,26,87,130
576,2024-01-25 00:00:00,9.3,27.0,1,26,86,114
577,2024-01-25 01:00:00,11.2,27.0,1,26,84,120
578,2024-01-25 02:00:00,19.2,15.0,1,26,84,132
579,2024-01-25 03:00:00,13.0,10.0,1,26,85,115
580,2024-01-25 04:00:00,12.3,11.03,1,26,85,165
581,2024-01-25 05:00:00,12.3,0.0,1,26,85,129
582,2024-01-25 06:00:00,13.5,0.0,1,26,86,163
583,2024-01-25 07:00:00,11.8,20.0,1,26,87,191
584,2024-01-25 08:00:00,7.5,5.0,1,25,89,173
585,2024-01-25 09:00:00,10.0,11.03,1,26,90,189
586,2024-01-25 10:00:00,10.1,12.0,1,27,87,214
587,2024-01-25 11:00:00,9.4,0.0,1,28,80,171
588,2024-01-25 12:00:00,8.4,1.0,1,28,79,192
589,2024-01-25 13:00:00,16.2,2.0,1,28,80,155
590,2024-01-25 14:00:00,17.7,4.0,1,27,81,234
591,2024-01-25 15:00:00,20.6,8.0,1,28,75,220
592,2024-01-25 16:00:00,14.9,17.0,1,27,79,172
593,2024-01-25 17:00:00,12.4,26.0,1,27,78,169
594,2024-01-25 18:00:00,9.6,31.0,1,27,82,195
595,2024-01-25 19:00:00,8.9,19.0,0,27,79,168
596,2024-01-25 20:00:00,18.2,29.0,1,26,83,171
597,2024-01-25 21:00:00,17.2,31.0,1,26,82,183
598,2024-01-25 22:00:00,15.8,34.0,1,27,80,136
599,2024-01-25 23:00:00,14.0,33.0,1,27,76,197
600,2024-01-26 00:00:00,16.2,26.0,1,27,75,137
601,2024-01-26 01:00:00,14.0,24.0,1,27,75,156
602,2024-01-26 02:00:00,10.2,34.0,1,27,78,152
603,2024-01-26 03:00:00,12.5,34.0,1,26,86,136
604,2024-01-26 04:00:00,9.9,21.0,1,26,83,169
605,2024-01-26 05:00:00,7.7,16.0,0,26,80,150
606,2024-01-26 06:00:00,12.6,11.0,1,27,79,108
607,2024-01-26 07:00:00,13.5,23.0,1,27,78,101
608,2024-01-26 08:00:00,9.0,30.0,1,28,73,91
609,2024-01-26 09:00:00,15.8,31.0,0,29,70,188
610,2024-01-26 10:00:00,20.3,11.03,1,30,67,225
611,2024-01-26 11:00:00,14.9,29.0,1,31,62,216
612,2024-01-26 12:00:00,15.5,13.0,1,31,61,232
613,2024-01-26 13:00:00,17.4,25.0,1,30,65,223
614,2024-01-26 14:00:00,17.7,29.0,1,30,66,206
615,2024-01-26 15:00:00,17.9,25.0,1,29,69,222
616,2024-01-26 16:00:00,20.1,9.0,2,28,77,234
617,2024-01-26 17:00:00,16.1,30.0,1,27,80,208
618,2024-01-26 18:00:00,15.7,31.0,1,27,79,180
619,2024-01-26 19:00:00,17.0,30.0,1,27,78,193
620,2024-01-26 20:00:00,22.6,31.0,1,27,77,191
621,2024-01-26 21:00:00,24.2,32.0,1,27,76,179
622,2024-01-26 22:00:00,23.3,33.0,1,27,77,172
623,2024-01-26 23:00:00,16.9,36.0,1,27,77,184
624,2024-01-27 00:00:00,22.9,35.0,1,27,77,157
625,2024-01-27 01:00:00,19.5,33.0,1,27,78,156
626,2024-01-27 02:00:00,14.9,34.0,1,27,77,127
627,2024-01-27 03:00:00,17.8,34.0,1,26,78,124
628,2024-01-27 04:00:00,15.1,32.0,1,26,79,111
629,2024-01-27 05:00:00,19.1,28.0,1,26,80,107
630,2024-01-27 06:00:00,20.3,27.0,1,26,80,113
631,2024-01-27 07:00:00,18.5,31.0,0,27,77,123
632,2024-01-27 08:00:00,14.4,28.0,1,28,68,150
633,2024-01-27 09:00:00,14.5,26.0,1,29,63,201
634,2024-01-27 10:00:00,18.8,12.0,0,29,65,190
635,2024-01-27 11:00:00,13.8,11.03,1,31,56,233
636,2024-01-27 12:00:00,14.0,31.0,1,31,59,191
637,2024-01-27 13:00:00,18.4,30.0,0,31,58,159
638,2024-01-27 14:00:00,21.1,30.0,0,30,63,173
639,2024-01-27 15:00:00,20.2,30.0,1,30,65,176
640,2024-01-27 16:00:00,16.1,30.0,1,29,65,192
641,2024-01-27 17:00:00,14.3,37.0,1,28,72,207
642,2024-01-27 18:00:00,15.5,36.0,1,27,74,227
643,2024-01-27 19:00:00,12.1,30.0,1,27,75,201
644,2024-01-27 20:00:00,13.3,30.0,1,27,77,182
645,2024-01-27 21:00:00,16.7,29.0,1,27,76,173
646,2024-01-27 22:00:00,17.0,31.0,1,27,75,172
647,2024-01-27 23:00:00,13.1,32.0,1,27,76,122
648,2024-01-28 00:00:00,11.8,31.0,1,26,78,108
649,2024-01-28 01:00:00,14.4,32.0,1,26,78,110
650,2024-01-28 02:00:00,24.2,33.0,1,26,78,102
651,2024-01-28 03:00:00,21.0,34.0,1,26,78,111
652,2024-01-28 04:00:00,18.0,35.0,0,26,78,141
653,2024-01-28 05:00:00,13.6,33.0,1,26,78,134
654,2024-01-28 06:00:00,17.6,31.0,1,26,76,119
655,2024-01-28 07:00:00,12.2,33.0,1,26,74,104
656,2024-01-28 08:00:00,13.9,32.0,1,28,70,106
657,2024-01-28 09:00:00,22.1,34.0,0,29,66,192
658,2024-01-28 10:00:00,17.3,35.0,1,29,64,191
659,2024-01-28 11:00:00,13.8,35.0,0,30,60,232
660,2024-01-28 12:00:00,12.4,11.03,1,31,57,199
661,2024-01-28 13:00:00,18.5,33.0,1,31,57,210
662,2024-01-28 14:00:00,14.6,32.0,1,31,58,210
663,2024-01-28 15:00:00,13.1,31.0,1,31,57,165
664,2024-01-28 16:00:00,18.8,33.0,1,30,60,198
665,2024-01-28 17:00:00,18.9,33.0,0,29,66,205
666,2024-01-28 18:00:00,20.8,33.0,1,28,70,219
667,2024-01-28 19:00:00,20.9,32.0,1,27,73,188
668,2024-01-28 20:00:00,21.6,32.0,1,27,74,155
669,2024-01-28 21:00:00,18.3,33.0,1,27,75,170
670,2024-01-28 22:00:00,21.6,33.0,1,27,74,145
671,2024-01-28 23:00:00,14.2,33.0,1,27,74,120
672,2024-01-29 00:00:00,10.8,33.0,1,27,75,114
673,2024-01-29 01:00:00,12.1,31.0,1,26,77,109
674,2024-01-29 02:00:00,21.6,31.0,1,26,77,106
675,2024-01-29 03:00:00,20.0,32.0,1,26,77,107
676,2024-01-29 04:00:00,19.7,33.0,1,26,77,119
677,2024-01-29 05:00:00,15.6,33.0,1,25,83,131
678,2024-01-29 06:00:00,16.2,31.0,1,25,87,113
679,2024-01-29 07:00:00,10.5,30.0,1,26,82,128
680,2024-01-29 08:00:00,15.8,29.0,1,27,77,116
681,2024-01-29 09:00:00,12.1,33.0,1,28,72,193
682,2024-01-29 10:00:00,14.7,34.0,1,30,65,218
683,2024-01-29 11:00:00,16.2,33.0,0,30,61,227
684,2024-01-29 12:00:00,16.9,34.0,1,31,59,202
685,2024-01-29 13:00:00,15.6,11.03,0,31,56,205
686,2024-01-29 14:00:00,19.6,7.0,1,31,55,202
687,2024-01-29 15:00:00,21.4,23.0,1,31,57,194
688,2024-01-29 16:00:00,16.1,2.0,1,30,58,188
689,2024-01-29 17:00:00,25.1,0.0,1,29,61,142
690,2024-01-29 18:00:00,20.1,3.0,1,28,70,152
691,2024-01-29 19:00:00,18.0,4.0,1,27,73,202
692,2024-01-29 20:00:00,20.3,11.0,1,27,73,149
693,2024-01-29 21:00:00,23.5,13.0,1,27,73,134
694,2024-01-29 22:00:00,17.9,15.0,1,27,74,123
695,2024-01-29 23:00:00,10.5,32.0,1,27,79,127
696,2024-01-30 00:00:00,12.2,33.0,1,26,82,172
697,2024-01-30 01:00:00,11.8,17.0,1,26,80,175
698,2024-01-30 02:00:00,18.0,1.0,1,25,85,134
699,2024-01-30 03:00:00,9.6,11.0,1,25,82,167
700,2024-01-30 04:00:00,12.5,8.0,1,26,81,103
701,2024-01-30 05:00:00,12.5,0.0,1,26,82,108
702,2024-01-30 06:00:00,10.4,1.0,1,26,83,121
703,2024-01-30 07:00:00,18.7,13.0,1,26,81,125
704,2024-01-30 08:00:00,17.5,0.0,1,28,74,120
705,2024-01-30 09:00:00,17.2,3.0,1,29,67,167
706,2024-01-30 10:00:00,12.7,20.0,0,30,60,148
707,2024-01-30 11:00:00,14.9,30.0,0,31,56,193
708,2024-01-30 12:00:00,15.3,31.0,1,32,52,198
709,2024-01-30 13:00:00,18.9,19.0,1,32,52,166
710,2024-01-30 14:00:00,15.8,11.03,1,32,50,188
711,2024-01-30 15:00:00,17.4,14.0,1,32,52,184
712,2024-01-30 16:00:00,16.3,0.0,1,31,55,139
713,2024-01-30 17:00:00,21.5,1.0,1,29,61,130
714,2024-01-30 18:00:00,16.4,6.0,1,28,67,131
715,2024-01-30 19:00:00,24.0,2.0,1,28,71,120
716,2024-01-30 20:00:00,21.0,4.0,1,27,72,120
717,2024-01-30 21:00:00,22.1,14.0,1,27,73,121
718,2024-01-30 22:00:00,14.7,26.0,1,27,75,117
719,2024-01-30 23:00:00,14.3,28.0,1,27,76,118
720,2024-01-31 00:00:00,18.0,25.0,0,26,78,113
721,2024-01-31 01:00:00,18.7,6.0,0,26,79,107
722,2024-01-31 02:00:00,23.7,17.0,1,26,78,108
723,2024-01-31 03:00:00,17.1,1.0,1,26,79,114
724,2024-01-31 04:00:00,14.8,9.0,1,26,82,112
725,2024-01-31 05:00:00,19.8,0.0,0,26,85,108
726,2024-01-31 06:00:00,15.8,1.0,0,25,88,107
727,2024-01-31 07:00:00,21.7,2.0,0,26,86,108
728,2024-01-31 08:00:00,21.2,1.0,1,28,75,110
729,2024-01-31 09:00:00,16.1,1.0,1,29,68,127
730,2024-01-31 10:00:00,15.0,0.0,1,30,59,164
731,2024-01-31 11:00:00,13.3,2.0,1,31,58,164
732,2024-01-31 12:00:00,14.0,14.0,1,31,55,189
733,2024-01-31 13:00:00,17.4,0.0,1,31,54,184
734,2024-01-31 14:00:00,16.3,16.0,1,31,54,161
735,2024-01-31 15:00:00,12.9,11.03,1,31,54,180
736,2024-01-31 16:00:00,8.2,26.0,1,31,56,153
737,2024-01-31 17:00:00,12.6,3.0,1,29,65,153
738,2024-01-31 18:00:00,14.5,18.0,1,28,71,150
739,2024-01-31 19:00:00,14.7,6.0,1,28,75,117
740,2024-01-31 20:00:00,20.0,14.0,1,27,76,119
741,2024-01-31 21:00:00,18.7,17.0,1,27,77,118
742,2024-01-31 22:00:00,16.7,0.0,1,27,81,108
743,2024-01-31 23:00:00,24.3,0.0,1,26,81,111
744,2024-02-01 00:00:00,19.6,1.0,0,26,82,110
745,2024-02-01 01:00:00,19.2,12.0,0,26,85,108
746,2024-02-01 02:00:00,19.0,9.0,0,26,86,106
747,2024-02-01 03:00:00,17.8,1.0,0,25,88,111
748,2024-02-01 04:00:00,13.8,0.0,0,25,89,116
749,2024-02-01 05:00:00,19.7,0.0,0,25,89,114
750,2024-02-01 06:00:00,18.0,0.0,0,25,89,105
751,2024-02-01 07:00:00,23.9,2.0,0,26,85,105
752,2024-02-01 08:00:00,29.9,1.0,1,28,78,111
753,2024-02-01 09:00:00,23.5,2.0,1,29,70,121
754,2024-02-01 10:00:00,19.5,1.0,1,30,61,142
755,2024-02-01 11:00:00,17.8,1.0,1,31,57,171
756,2024-02-01 12:00:00,18.9,1.0,1,32,53,160
757,2024-02-01 13:00:00,17.5,9.0,1,32,52,171
758,2024-02-01 14:00:00,17.9,16.0,1,32,51,164
759,2024-02-01 15:00:00,16.7,5.0,1,31,52,167
760,2024-02-01 16:00:00,13.1,11.03,1,31,54,166
761,2024-02-01 17:00:00,17.8,20.0,1,29,62,135
762,2024-02-01 18:00:00,13.0,18.0,1,28,68,126
763,2024-02-01 19:00:00,22.5,0.0,1,28,73,117
764,2024-02-01 20:00:00,21.9,1.0,1,27,75,113
765,2024-02-01 21:00:00,22.3,10.0,1,27,77,111
766,2024-02-01 22:00:00,20.7,1.0,1,27,80,113
767,2024-02-01 23:00:00,25.6,0.0,1,26,83,109
768,2024-02-02 00:00:00,30.9,0.0,0,26,84,109
769,2024-02-02 01:00:00,25.9,1.0,0,26,86,108
770,2024-02-02 02:00:00,27.4,4.0,0,25,86,107
771,2024-02-02 03:00:00,18.4,0.0,0,25,89,105
772,2024-02-02 04:00:00,25.1,0.0,0,25,89,105
773,2024-02-02 05:00:00,29.3,0.0,0,24,91,103
774,2024-02-02 06:00:00,30.1,0.0,0,24,91,104
775,2024-02-02 07:00:00,29.6,1.0,0,25,90,105
776,2024-02-02 08:00:00,32.4,5.0,0,27,81,109
777,2024-02-02 09:00:00,31.8,0.0,1,29,68,113
778,2024-02-02 10:00:00,19.3,0.0,1,31,59,127
779,2024-02-02 11:00:00,15.8,0.0,1,32,54,169
780,2024-02-02 12:00:00,18.4,1.0,1,32,52,191
781,2024-02-02 13:00:00,16.5,3.0,1,32,52,172
782,2024-02-02 14:00:00,15.0,5.0,1,32,50,141
783,2024-02-02 15:00:00,13.6,1.0,1,32,52,168
784,2024-02-02 16:00:00,14.4,2.0,1,31,57,153
785,2024-02-02 17:00:00,10.7,11.03,1,30,64,158
786,2024-02-02 18:00:00,11.9,15.0,1,29,70,116
787,2024-02-02 19:00:00,16.7,13.0,1,28,74,122
788,2024-02-02 20:00:00,16.7,0.0,1,27,77,116
789,2024-02-02 21:00:00,23.6,7.0,1,27,79,116
790,2024-02-02 22:00:00,17.3,0.0,1,27,80,110
791,2024-02-02 23:00:00,19.4,1.0,0,27,81,110
792,2024-02-03 00:00:00,17.2,0.0,0,26,82,109
793,2024-02-03 01:00:00,18.6,1.0,0,26,84,108
794,2024-02-03 02:00:00,22.2,0.0,0,26,85,107
795,2024-02-03 03:00:00,21.9,9.0,1,26,80,117
796,2024-02-03 04:00:00,17.3,15.0,1,26,79,116
797,2024-02-03 05:00:00,16.1,15.0,1,26,78,114
798,2024-02-03 06:00:00,14.6,2.0,0,25,87,107
799,2024-02-03 07:00:00,25.8,1.0,0,26,87,108
800,2024-02-03 08:00:00,33.8,1.0,1,28,74,111
801,2024-02-03 09:00:00,20.5,1.0,1,29,66,124
802,2024-02-03 10:00:00,12.5,1.0,1,30,61,134
803,2024-02-03 11:00:00,18.8,0.0,1,32,55,138
804,2024-02-03 12:00:00,12.9,1.0,1,32,52,164
805,2024-02-03 13:00:00,11.3,2.0,1,32,51,148
806,2024-02-03 14:00:00,12.0,15.0,1,33,50,149
807,2024-02-03 15:00:00,19.2,3.0,1,32,52,167
808,2024-02-03 16:00:00,14.1,17.0,1,31,57,186
809,2024-02-03 17:00:00,11.9,0.0,1,30,65,188
810,2024-02-03 18:00:00,13.1,11.03,1,28,70,182
811,2024-02-03 19:00:00,20.9,3.0,1,28,72,140
812,2024-02-03 20:00:00,20.2,1.0,1,28,74,119
813,2024-02-03 21:00:00,16.8,4.0,1,27,76,112
814,2024-02-03 22:00:00,15.5,1.0,1,27,77,111
815,2024-02-03 23:00:00,10.5,1.0,0,27,78,107
816,2024-02-04 00:00:00,12.7,0.0,0,27,79,108
817,2024-02-04 01:00:00,13.0,6.0,0,27,80,106
818,2024-02-04 02:00:00,9.9,11.0,0,27,78,100
819,2024-02-04 03:00:00,13.2,0.0,0,26,81,96
820,2024-02-04 04:00:00,14.2,13.0,0,26,84,100
821,2024-02-04 05:00:00,15.7,2.0,0,25,89,107
822,2024-02-04 06:00:00,23.3,2.0,0,25,89,103
823,2024-02-04 07:00:00,24.0,3.0,0,25,87,107
824,2024-02-04 08:00:00,29.4,12.0,1,28,73,110
825,2024-02-04 09:00:00,19.3,1.0,1,30,63,95
826,2024-02-04 10:00:00,16.4,1.0,1,31,58,109
827,2024-02-04 11:00:00,17.4,0.0,1,33,54,121
828,2024-02-04 12:00:00,17.2,0.0,2,33,52,122
829,2024-02-04 13:00:00,15.4,25.0,2,33,54,137
830,2024-02-04 14:00:00,17.6,1.0,3,33,55,140
831,2024-02-04 15:00:00,20.5,2.0,3,32,55,145
832,2024-02-04 16:00:00,20.7,24.0,2,31,57,140
833,2024-02-04 17:00:00,25.7,2.0,2,30,63,138
834,2024-02-04 18:00:00,21.7,28.0,1,29,68,128
835,2024-02-04 19:00:00,22.7,11.03,1,28,72,128
836,2024-02-04 20:00:00,26.5,28.0,1,28,75,112
837,2024-02-04 21:00:00,22.9,0.0,1,27,78,111
838,2024-02-04 22:00:00,29.1,0.0,0,27,78,107
839,2024-02-04 23:00:00,27.4,0.0,0,27,77,108
840,2024-02-05 00:00:00,22.2,7.0,0,27,79,106
841,2024-02-05 01:00:00,28.9,1.0,0,26,84,102
842,2024-02-05 02:00:00,36.0,5.0,0,26,85,99
843,2024-02-05 03:00:00,31.0,9.0,0,25,86,102
844,2024-02-05 04:00:00,27.9,12.0,0,25,88,100
845,2024-02-05 05:00:00,31.2,14.0,0,25,89,102
846,2024-02-05 06:00:00,30.2,14.0,0,25,89,101
847,2024-02-05 07:00:00,33.8,0.0,0,25,89,113
848,2024-02-05 08:00:00,39.3,9.0,1,27,81,106
849,2024-02-05 09:00:00,43.4,0.0,1,29,72,116
850,2024-02-05 10:00:00,26.9,3.0,1,30,62,124
